y,x,z
-36.825801,146.47121,510.483
-36.801048,146.514265,779.662
-36.902739,146.501003,645.291
-37.026137,146.513713,989.211
-37.111082,146.511495,1313.871
-36.912447,146.575062,695.711
-36.836377,146.598182,500.289
-36.65466,146.65027,409.294
-36.701081,146.63328,448.118
-36.559325,146.525807,222.257
-36.724137,146.484501,333.393
-36.741814,146.526394,387.541
-36.738684,146.595305,662.395
-36.789097,146.562262,825.397
-36.686571,146.522528,404.368
-36.483348,146.54883,179.162
-36.64415,146.523623,342.199
-36.58009,146.498863,309.932
-36.491309,146.51697,233.346
-36.678606,146.554473,345.22
-36.598605,146.593489,301.789
-36.752326,146.653221,318.227
-36.680277,146.660236,352.239
-36.757924,146.743124,1155.962
-36.656246,146.756001,737.981
-36.758688,146.796071,1548.635
-36.771495,146.801088,1437.899
-36.643441,146.751,461.047
-36.754669,146.812047,1078.44
-36.768208,146.870024,554.199
-36.537791,146.77978,379.78
-36.473798,146.754832,461.881
-36.42259,146.734899,785.857
-36.662481,146.898665,522.828
-36.748715,147.002823,622.055
-36.702232,147.019575,725.84
-36.864538,147.101425,691.143
-36.903534,147.169745,1129.856
-36.793037,147.160963,638.604
-36.976246,147.216369,1485.147
-37.069946,147.236196,1005.953
-36.997195,147.189462,1483.583
-36.945998,147.169046,1615.152
-36.886073,147.127581,1605.713
-36.962867,147.158143,1803.248
-36.979735,147.147235,1626.34
-36.889509,147.058535,635.649
-37.072817,147.113744,1312.297
-36.857843,146.905286,1202.46
-37.049969,146.981161,1243.532
-37.139648,147.016715,867.443
-37.164607,146.973623,1468.981
-37.108615,146.916147,1179.611
-37.228008,146.945728,656.695
-37.394761,147.011953,873.752
-37.484599,147.047759,1302.801
-37.501487,147.036739,1282.14
-37.26848,147.121063,1112.872
-37.413619,147.161393,659.872
-37.247532,147.148101,996.165
-37.401995,147.263224,425.379
-37.32506,147.232304,1295.487
-37.129333,147.224637,1336.991
-37.227753,147.281812,1254.985
-37.304646,147.312746,1058.535
-37.24465,147.270892,690.951
-37.18058,147.245175,1059.494
-37.283098,147.286347,743.133
-37.321551,147.301821,405.017
-37.192806,147.196997,1364.074
-37.269705,147.227812,950.616
-37.179991,147.191869,1415.531
-37.29942,147.222014,1279.276
-37.350703,147.242602,988.593
-37.2866,147.216872,1020.796
-37.158431,147.165564,1409.033
-37.350703,147.242602,988.593
-37.363526,147.247755,823.568
-37.281925,147.179567,860.4
-37.243466,147.164177,1018.093
-37.273173,147.158353,717.72
-37.29348,147.077918,551.24
-37.364352,146.964416,457.493
-37.435123,146.850686,1110.893
-37.687209,146.630544,303.534
-37.614065,146.584071,675.906
-37.499318,146.592315,960.35
-37.593223,146.611404,686.84
-37.622915,146.605303,302.118
-37.602071,146.632633,219.069
-37.640641,146.647783,210.396
-37.794106,146.654804,443.834
-37.527477,146.763016,732.407
-37.510616,146.774106,807.305
-37.711413,146.81796,695.345
-37.792577,146.832334,269.243
-37.881811,146.814251,126.228
-37.550702,146.896474,1019.855
-37.516949,146.918592,1103.193
-37.745955,146.849461,360.528
-37.605356,146.847078,800.723
-37.78374,146.81101,290.747
-37.856085,146.804044,289.737
-37.758811,146.854565,213.373
-37.839202,146.815181,315.107
-37.606117,146.900703,573.757
-37.81024,146.874999,143.859
-37.848041,146.836523,319.983
-37.762837,146.838349,321.416
-37.664807,146.835077,646.499
-37.796599,146.816109,293.647
-37.851257,146.766464,319.003
-37.604571,146.793458,883.704
-37.67285,146.802689,831.495
-37.741146,146.811939,270.101
-37.945333,146.785908,103.999
-37.660782,146.851268,412.946
-37.856875,146.857872,114.151
-37.818295,146.842543,150.682
-37.818295,146.842543,150.682
-37.848041,146.836523,319.983
-37.920404,146.829579,50.985
-38.030713,146.784015,36.182
-38.068572,146.74536,46.265
-38.021838,146.76262,44.358
-37.954181,146.80728,83.209
-37.929244,146.85095,44.14
-37.879323,146.938198,62.765
-37.807682,146.998817,55
-37.736022,147.059308,292.058
-37.685311,147.092453,314.86
-37.664344,147.119672,376.511
-37.609557,147.168902,487.349
-37.550679,147.234202,401.44
-37.457943,147.321292,757.875
-37.43284,147.364466,472.944
-37.340036,147.451229,863.884
-37.276925,147.5321,1083.516
-37.137791,147.688193,931.878
-37.116728,147.715034,1027.376
-37.243073,147.553817,1106.478
-37.319004,147.478203,916.515
-37.37848,147.466816,681.114
-37.158851,147.661338,675.787
-37.26456,147.580295,813.514
-37.188167,147.602396,995.302
-37.103529,147.65649,787.519
-37.213343,147.559462,859.26
-37.268235,147.510831,974.789
-37.390281,147.365031,722.678
-37.368182,147.285114,496.541
-37.321818,146.96524,592.081
-37.336486,146.794017,881.245
-37.44437,145.897748,1091.645
-37.509785,145.567925,707.514
-37.51245,145.497973,705.628
-37.353744,145.279318,334.67
-37.284008,145.218106,382.638
-36.993366,145.023028,190.68
-36.88252,145.017687,159.387
-36.593365,145.17486,134.942
-36.53041,145.204082,117.456
-36.610059,145.163481,125.449
-36.608585,145.110462,152.372
-36.523666,145.114216,114
-36.355288,145.174122,110.928
-36.414452,145.161117,110.685
-36.532751,145.135052,114
-36.625276,145.099063,140.91
-36.695836,145.037278,137.021
-36.551733,145.054691,114
-36.505483,145.072553,113.532
-36.313595,145.054142,109.656
-36.313595,145.054142,109.656
-36.481958,144.994012,106.365
-36.502415,144.966614,105.271
-36.387896,144.976857,105.476
-36.321168,145.02207,105.308
-36.531984,144.960029,107.222
-36.535762,144.943945,107.243
-36.254419,145.067208,104.456
-36.18765,145.112272,112.153
-36.372762,145.041057,109.472
-36.409912,145.0024,107.905
-36.330933,144.921072,105.78
-36.440111,144.873883,108.912
-36.477212,144.835076,101.687
-36.355146,144.877641,104.086
-36.225493,144.95211,100.659
-36.175439,144.98598,99.907
-36.247531,144.977601,103
-36.360515,144.914483,103.856
-36.51806,144.779961,132.794
-36.434735,144.836983,100
-36.447641,144.841726,100
-36.355146,144.877641,104.086
-36.28467,144.938966,103.459
-36.314255,144.932387,103.865
-36.253485,144.892708,102.251
-36.282464,145.007843,104.018
-36.467451,145.233121,114
-36.424343,145.060066,111.371
-36.296765,144.646433,110.839
-36.388674,145.151584,108.917
-36.426423,145.287714,114.949
-36.614218,145.847327,195.058
-36.330305,145.687877,156.215
-36.489824,145.60822,127
-36.57341,145.55221,144.033
-36.26977,145.473518,109.598
-36.337984,145.481544,113.432
-36.574621,145.430266,128.174
-36.680088,145.399297,138.614
-36.683928,145.383204,135.153
-36.462629,145.371015,121.059
-36.53082,145.378981,119.789
-36.367258,145.300631,112.172
-36.603875,145.248678,122.979
-36.513718,145.215359,118.378
-36.679745,145.224045,132.329
-36.836794,145.211646,135.298
-36.641091,145.209852,128.585
-36.539478,145.224923,119.966
-36.467451,145.233121,114
-36.531848,145.257039,119.568
-36.703098,145.302702,126.681
-36.600055,145.264766,128.421
-36.561418,145.250555,121.099
-36.600055,145.264766,128.421
-36.515153,145.268306,117.973
-36.38014,145.305415,113.417
-36.577096,145.36124,127.973
-36.601461,145.317758,120.322
-36.524209,145.289146,119.103
-36.44694,145.260425,115.001
-36.659221,145.251521,124.598
-36.875468,145.22588,145.507
-37.014472,145.171558,148.546
-36.708481,145.514931,156.468
-36.959409,145.344762,384.785
-36.996713,145.305797,312.24
-36.685305,145.611401,165.318
-36.577179,145.710985,163.893
-36.686597,145.489279,153.264
-36.794631,145.389117,166.859
-36.658306,145.548804,153.578
-36.645441,145.544016,147.35
-36.635121,145.470172,140.823
-36.705515,145.233515,128.546
-36.676246,145.415387,139.76
-36.78283,145.261968,133.259
-36.929442,145.175456,148.76
-36.677565,145.643537,171.265
-36.735499,145.577566,173.384
-36.785697,145.543678,233.817
-36.860348,145.466163,253.94
-36.851326,145.44525,440.709
-36.690449,145.473194,149.374
-36.746561,145.178493,128.208
-36.849116,145.04061,154.677
-36.88252,145.017687,159.387
-36.786872,144.94773,195.764
-36.731472,144.945126,220.405
-36.784322,144.718319,253.484
-37.044738,144.069354,281.393
-37.09663,143.963286,244.829
-36.920602,144.184743,317.723
-36.859451,144.269065,326.331
-36.914994,144.271149,469.987
-36.977986,144.240497,443.418
-37.116989,144.183615,259.05
-37.111324,144.27027,437.001
-37.018385,144.431878,330.579
-36.698812,145.143465,141.888
-36.849116,145.04061,154.677
-36.760319,145.060809,155.179
-36.579007,145.117147,116.086
-36.673835,145.01175,165.402
-36.563751,144.884324,111.218
-36.554621,144.863497,109
-36.458916,144.793305,110
-36.337259,144.713714,112.157
-36.293032,144.662569,108.917
-36.206232,144.613471,103.245
-36.013913,144.473938,88.112
-36.010215,144.490047,87.741
-36.195055,144.661834,103.611
-36.191325,144.677948,105.513
-36.157999,144.700742,99.336
-36.155985,144.769851,98.619
-36.106261,144.681903,96.897
-36.084231,144.534264,92.978
-36.141534,144.589964,97.907
-36.074987,144.513461,92.151
-36.015727,144.404799,90.718
-35.769929,144.003072,80.199
-35.865101,144.141515,82.597
-35.922733,144.196962,83.009
-35.991562,144.326304,84.924
-36.017502,144.335626,88.498
-36.136021,144.553029,96.631
-36.185847,144.641009,101
-36.204257,144.68266,102.109
-36.056483,144.47186,90.949
-35.958261,144.349232,86.84
-35.908078,144.261477,83.384
-35.854141,144.189898,82.153
-35.895097,144.25683,83.094
-35.909747,144.192322,82.851
-35.941372,144.238517,82.803
-36.121251,144.495275,94.495
-36.19527,144.41717,97.198
-36.263728,144.424429,102.296
-36.341405,144.452564,111.024
-36.869617,145.012976,145.021
-36.704098,144.88263,150.629
-36.619688,144.764315,155.562
-36.606778,144.759647,183.69
-36.651829,144.986235,185.675
-36.31311,144.757376,109.337
-36.453513,144.756273,170.712
-36.505153,144.775221,142.401
-36.876322,144.804536,208.92
-36.952247,144.779189,242.072
-36.851066,144.671952,257.61
-36.9453,144.688384,292.199
-37.021252,144.662863,270.153
-36.960378,144.623181,268.704
-36.738846,144.490592,223.877
-36.942428,144.457692,237.634
-37.134899,144.473724,421.997
-37.181258,144.454934,467.101
-37.090618,144.422375,343.38
-36.966598,144.413322,318.241
-36.731615,144.399929,226.119
-37.003388,144.497259,276.28
-37.008817,144.534585,256.767
-36.828446,144.769532,249.646
-37.066265,144.891185,344.79
-37.054891,144.939878,273.615
-36.727462,145.259111,126.997
-36.758457,145.305592,134.192
-36.582299,145.398134,126.941
-36.698148,145.441017,146.447
-36.582271,145.747865,168.044
-36.516528,145.8454,181.698
-36.518813,145.951104,169.099
-36.712423,146.077098,222.651
-36.589195,146.292587,206.14
-36.761834,146.218663,499.544
-36.540873,146.204176,258.827
-36.380134,146.229925,349.892
-36.460006,146.190679,188.594
-36.691728,146.104258,271.414
-36.564467,146.108326,207.267
-36.625413,145.974035,186.082
-36.566241,145.986621,175.022
-36.641048,145.909943,205.333
-36.646075,145.94685,200.478
-36.630421,146.01093,183.475
-36.510278,146.157515,191.667
-36.751953,146.144745,606.142
-36.916785,146.102351,552.38
-36.950346,146.080001,378.744
-36.73124,146.171896,565.307
-36.773673,146.17058,675.747
-36.629636,146.185619,276.955
-36.570452,146.198023,320.65
-36.688813,146.17321,286.848
-36.58226,146.150069,271.092
-36.57439,146.182041,246.592
-36.370209,146.383027,151.865
-36.455036,146.380748,158.771
-36.5862,146.36135,178.44
-36.62861,146.360155,242.727
-36.560568,146.351506,173.764
-36.394908,146.340199,149.199
-36.420545,146.350041,159.542
-36.549606,146.452128,186.602
-36.589785,146.572575,301.353
-36.470539,146.543874,177.489
-36.379062,146.403869,154.794
-36.330803,146.315617,145.477
-36.227942,146.049932,195.18
-36.127931,145.942455,127.063
-36.103732,145.811617,121.462
-36.143726,145.704904,119.468
-36.211925,145.713093,124.221
-36.232529,145.686005,126.629
-36.294196,145.778868,136.308
-36.330065,145.86212,141.544
-36.477507,146.005272,166.61
-36.394304,145.886418,151.238
-36.362353,145.787126,148.072
-36.6215,145.990052,187.514
-36.643257,146.015798,192.936
-36.335126,145.898902,147.316
-36.300472,145.868368,141.952
-36.399353,145.923225,162.163
-36.446814,145.958683,181.898
-36.398199,145.870444,150.717
-36.333956,145.846156,142.851
-36.281339,145.774026,134.213
-36.404792,145.785695,142.166
-36.54336,145.908002,175.26
-36.540575,145.976855,177.427
-36.476397,145.952457,162.505
-36.425037,145.932963,161.912
-36.124429,145.610718,116.276
-36.145014,145.583624,116.283
-36.264602,145.785143,132.568
-36.260719,145.8011,137.635
-36.196425,145.776896,172.044
-36.152723,145.725674,119.798
-36.138591,145.668192,117.369
-36.229903,145.754669,130.304
-36.322278,145.894041,147.582
-36.266984,145.890562,134.695
-36.013706,145.60413,112.048
-36.135984,145.736786,117.508
-35.904084,145.47657,110.809
-35.895027,145.455868,116.988
-36.045836,145.529252,114.095
-36.166905,145.609204,117.668
-36.368611,145.876695,150.62
-36.487504,146.078942,166.008
-36.554686,146.2619,173.825
-36.457071,146.259385,160.504
-36.561503,146.404289,166.853
-36.575227,146.462016,320.455
-36.59377,146.556624,413.102
-36.53142,146.637377,191.737
-36.768208,146.870024,554.199
-36.701567,146.966666,479.077
-36.72312,146.992718,356.58
-36.672595,147.025417,876.684
-36.710322,146.987668,622.98
-36.698183,147.035526,916.096
-36.710979,147.040584,801.317
-36.604585,147.016106,615.833
-36.536594,147.006841,721.901
-36.765558,146.991911,547.966
-36.79452,146.933067,675.113
-36.793816,146.880089,527.073
-36.764179,146.885998,387.405
-36.937276,146.813396,863.609
-37.097591,146.735397,773.51
-37.148095,146.702282,799.284
-37.316423,146.591548,1031.536
-37.162673,146.302375,743.554
-37.075786,146.198452,421.857
-37.129147,146.095519,494.493
-37.345361,145.842351,887.368
-37.242959,145.450213,208.772
-37.043499,144.988548,235.965
-37.111858,144.995923,243.231
-37.269149,144.982908,280.628
-37.164277,144.89163,281.201
-37.025952,144.823669,392.3
-36.900579,144.760431,274.265
-37.127759,144.807707,318.389
-37.242528,144.79641,639.675
-37.275984,144.773134,440.276
-36.917429,145.048013,149.155
-36.90365,145.165975,139
-37.049343,145.202008,179.564
-37.06607,145.190562,180.011
-37.018652,145.33152,435.977
-36.923429,145.436906,422.311
-37.1086,145.188619,330.566
-37.229538,145.092015,302.207
-37.246269,145.080507,393.751
-37.143471,145.21912,531.942
-37.295515,145.169333,532.914
-37.228553,145.215264,244.838
-37.174495,145.265872,206.867
-37.111381,145.29541,306.063
-37.168157,145.351741,173.528
-37.053473,145.362041,503.149
-37.070213,145.350638,466.044
-36.934984,145.38846,478.532
-36.887293,145.35321,330.947
-36.659221,145.251521,124.598
-37.011566,145.064886,155.432
-36.780388,145.331225,144.467
-36.924587,145.314291,282.886
-36.838206,145.264829,150.309
-36.854923,145.253435,150.215
-36.816256,145.23919,151.359
-36.906481,145.272451,307.531
-36.958041,145.291496,182.154
-36.889759,145.283849,233.298
-36.788056,145.298975,142.207
-36.571882,145.324348,118.213
-36.615717,145.375499,128
-36.78309,145.437465,170.139
-36.804989,145.463139,184.465
-36.651838,145.458869,142.639
-36.70332,145.477973,152
-36.780548,145.50668,191.395
-36.810151,145.500153,233.695
-36.704624,145.531016,161.011
-36.798566,145.548476,360.821
-36.75079,145.337826,146.237
-36.817658,145.292353,151.029
-36.603875,145.248678,122.979
-36.641091,145.209852,128.585
-36.999445,144.93727,262.253
-37.003236,144.921053,248.326
-36.737459,144.859669,200.029
-36.876322,144.804536,208.92
-36.896799,144.7767,198.993
-36.513296,144.497481,139.934
-36.590865,144.525568,143.313
-36.646314,144.527846,152.52
-36.722176,144.502233,172.584
-36.788861,144.455633,206.24
-36.657507,144.479086,160.827
-36.840617,144.474168,207.488
-36.69456,144.439534,184.331
-36.901563,144.513685,250.597
-36.931187,144.506666,255.171
-36.753772,144.42546,189.525
-36.787111,144.402113,202.815
-36.761344,144.269506,237.093
-36.740986,144.174124,212.459
-36.883548,144.224628,297.814
-36.794671,144.246057,253.431
-36.750209,144.31844,233.536
-36.947448,144.618513,259.049
-36.851066,144.671952,257.61
-36.741806,144.720553,285.298
-36.440599,144.75154,163.689
-36.569679,144.798894,116.454
-36.737459,144.859669,200.029
-36.724551,144.854999,161.316
-36.672924,144.836305,125.988
-36.625069,144.801389,123.613
-36.667559,144.79921,130.954
-36.820891,144.80203,243.149
-36.540567,144.682957,152.549
-36.470541,144.622256,128.314
-36.664306,144.692566,190.853
-36.693897,144.685656,180.687
-36.603468,144.653072,162.224
-36.564712,144.639131,143.698
-36.461352,144.601364,127.137
-36.560971,144.655325,144.953
-36.677222,144.697227,189.449
-36.585115,144.611343,145.282
-36.450406,144.527225,130.659
-36.398673,144.508404,119.374
-36.680979,144.680996,179.512
-36.845137,144.757959,248.539
-36.83222,144.753277,232.447
-36.819304,144.748597,223.026
-36.98274,144.948776,234.145
-37.048802,145.025706,201.414
-37.070811,145.05138,167.679
-37.039697,145.004767,248.991
-37.080718,144.949301,300.897
-37.187841,144.970805,251.079
-36.916633,144.871979,194.431
-37.041977,144.935169,245.993
-36.994111,144.900136,249.375
-36.890801,144.862613,168.028
-37.105017,144.905298,402.716
-37.060916,144.854041,361.852
-36.996329,144.830546,247.81
-37.013037,144.818964,313.859
-36.944674,144.811743,255.784
-36.851397,144.971214,140.986
-36.797512,145.021771,180.454
-36.658657,145.076248,162.117
-36.873413,144.996799,158.635
-36.927308,144.946163,223.193
-36.864302,144.975916,144.77
-36.764118,145.044663,176.376
-37.062475,144.907418,313.809
-36.946241,144.865159,234.008
-36.676696,144.820098,134.085
-36.940885,144.828014,237.382
-37.046456,144.795781,309.712
-37.063167,144.78418,344.016
-36.891439,144.739474,270.643
-37.504194,144.696342,349.604
-37.559747,144.698789,290.075
-37.263059,144.76842,449.855
-37.013037,144.818964,313.859
-36.890801,144.862613,168.028
-37.133082,144.845044,271.206
-37.451632,144.801773,354.114
-36.999166,144.637195,302.097
-37.113934,144.62562,412.763
-37.195314,144.637368,554.651
-37.25462,144.623381,647.469
-37.402947,144.5883,595.918
-37.277296,144.525049,547.962
-37.251407,144.515702,536.817
-37.489737,144.637629,423.525
-37.347393,144.585947,608.64
-37.32151,144.576571,600.134
-37.450152,144.747844,359.677
-37.341375,144.672636,615.73
-37.393109,144.69146,508.577
-37.444841,144.71031,366.287
-37.607669,144.734138,174.381
-37.536162,144.618873,478.661
-37.778764,144.90385,17.898
-37.691989,144.854268,96.026
-37.593835,144.853868,225.456
-37.46984,144.844031,272.749
-37.615308,144.70124,223.119
-37.648856,144.677699,175.911
-37.482026,144.972484,262.145
-37.691989,144.854268,96.026
-37.792724,144.78382,43.348
-37.805678,144.788546,33.789
-37.501057,144.890848,233.077
-37.413592,144.965093,329.818
-37.463793,144.93035,270.871
-37.534508,144.867643,215.24
-37.58471,144.832743,227.292
-37.758723,144.628068,158.572
-37.687725,144.691797,134.886
-37.612955,144.771757,198.819
-37.421208,144.932467,318.729
-37.499505,144.837114,206.506
-37.553586,144.785675,251.825
-37.61678,144.755315,190.573
-37.721351,144.668128,102.664
-37.788435,144.621019,100.536
-37.600024,144.76702,204.196
-37.579443,144.795149,213.792
-37.692968,144.729554,133.933
-37.603847,144.750581,233.631
-37.663229,144.736618,153.363
-37.61678,144.755315,190.573
-37.756374,144.698787,112.653
-37.597636,144.83749,211.649
-37.672337,144.757814,129.173
-37.625885,144.776496,135.695
-37.689108,144.746073,141.782
-37.828761,144.689458,48.829
-37.753867,144.769651,66.85
-37.934692,144.656567,15.444
-37.808164,144.717715,51.206
-37.724097,144.776737,93.162
-37.519312,144.932971,230.817
-37.669937,144.828362,97.068
-37.824934,144.70596,38.305
-37.892021,144.658876,28.374
-38.020978,144.526398,10.852
-37.968971,144.50775,31.164
-37.803679,144.554975,97.064
-37.753397,144.590351,110.39
-37.71988,144.613904,115.27
-37.821964,144.597449,68.625
-37.667062,144.720139,172.593
-37.726597,144.705911,98.914
-37.845531,144.677691,46.226
-37.934692,144.656567,15.444
-38.042361,144.677667,0
-38.046196,144.661107,0
-37.900393,144.500681,74.858
-37.855495,144.573851,62.485
-37.949088,144.715654,8.712
-38.026997,144.743864,0
-38.110242,144.809972,0
-37.975037,144.725042,0
-37.79792,144.821617,28.562
-37.723207,144.901241,76.784
-37.830521,144.922866,5.2
-37.91984,144.901866,0
-38.15824,144.845534,0
-38.090945,144.892682,0
-37.967843,144.937319,0
-37.900575,144.984246,3.486
-38.02744,144.923276,0
-38.044272,144.911509,0
-37.940502,144.873629,0
-37.791704,144.908602,6.333
-37.745279,144.927118,36.006
-37.795507,144.892207,30.04
-37.633306,145.045907,150.209
-37.789379,144.978945,33.546
-37.681174,145.08136,95.056
-37.73528,145.030197,63.843
-37.811417,145.00489,21.559
-37.56525,145.216066,137.111
-37.732872,145.100486,39.236
-37.347338,145.542305,449.367
-37.529229,145.486529,536.703
-37.576921,145.5222,713.989
-37.140619,145.817688,476.892
-37.01034,145.891675,313.548
-37.357124,145.793728,703.855
-37.420368,145.764593,810.342
-37.275331,145.95717,406.371
-37.221009,146.007109,265.292
-37.166682,146.056959,301.589
-37.327791,146.030261,722.601
-37.340646,146.035183,539.21
-37.04024,146.114359,390.872
-37.162737,146.073095,305.448
-37.475091,145.944926,734.362
-37.393967,145.931664,996.491
-37.413629,145.850604,1054.901
-37.444987,145.720765,296.769
-37.698848,144.945614,91.851
-37.717867,144.863741,74.216
-37.733175,144.797978,81.615
-37.610215,144.234833,507.804
-37.344871,143.730518,413.718
-37.075653,143.297716,485.635
-37.027119,143.263102,396.434
-37.129861,143.047135,246.303
-37.297904,142.852219,347.941
-37.301497,142.835392,307.899
-37.172923,142.647643,208.273
-37.04288,142.531967,211.405
-36.762065,142.330833,133.044
-36.962243,142.108626,173.338
-37.019067,142.036937,190.743
-37.225921,141.848922,202.754
-37.173172,141.831594,172.577
-37.067651,141.797006,186.911
-36.922512,141.749593,173.977
-36.780729,141.685211,184.192
-37.068853,141.650764,173.186
-37.138351,141.655037,180.87
-37.22799,141.629098,208.037
-36.946014,141.702386,181.492
-36.800306,141.728065,151.392
-37.216933,141.754168,224.667
-36.951768,141.813979,155.047
-37.21346,141.771398,191.637
-36.966083,141.672312,186.384
-36.847201,141.633713,177.195
-36.936727,141.607849,173.478
-37.298162,141.559866,190.799
-37.076251,141.543031,182.909
-37.300992,141.61607,201.35
-37.459548,141.667873,305.241
-37.366345,141.71112,266.559
-37.032112,141.693804,171.798
-37.137736,141.728264,192.196
-37.173869,141.758433,149.658
-37.107876,141.736853,161.575
-36.952875,141.668017,186.573
-36.632901,141.436759,169.536
-36.851378,141.470394,165.873
-36.940969,141.444258,174.015
-36.63644,141.346576,140.756
-36.70266,141.367749,145.064
-36.908045,141.396975,168.182
-36.941313,141.370955,174.424
-36.719265,141.35477,144.724
-36.609788,141.411101,153.678
-36.507079,141.43194,154.167
-36.728903,141.449301,151.456
-37.23309,141.391268,203.65
-36.838453,141.392962,177.634
-36.493839,141.427477,157.082
-36.844923,141.431684,174.024
-36.970843,141.435529,180.009
-37.034015,141.400761,182.039
-36.716092,141.298852,140.377
-36.610064,141.265058,134.142
-36.490725,141.225823,129.127
-36.769277,141.242533,133.093
-36.87871,141.259095,142.357
-37.164238,141.239975,175.602
-36.65985,141.226019,135.775
-36.566966,141.269618,130.793
-36.732699,141.285841,142.46
-36.802328,141.289746,145.965
-36.915104,141.289096,150.377
-36.566966,141.269618,130.793
-36.364687,141.293004,130.489
-36.268475,141.279008,133.261
-36.709541,141.260144,141.895
-36.829034,141.224888,138.682
-36.21209,141.568738,115.945
-36.298065,141.633997,128.659
-36.555558,141.757667,171.67
-37.115781,142.249442,216.643
-37.38804,143.279724,365.468
-37.118554,144.3615,390.44
-36.965164,144.783883,264.661
-37.27676,144.950355,344.35
-37.212807,145.103517,322.237
-37.138232,145.181916,613.544
-37.039228,145.30393,286.389
-37.018652,145.33152,435.977
-36.990373,145.391429,316.269
-37.061257,145.505848,559.973
-37.211954,145.579886,458.205
-37.477405,145.644391,494.195
-37.392308,145.647711,500.809
-37.103151,145.856396,480.428
-37.335297,145.767759,346.389
-37.242421,145.803289,207.971
-37.056746,145.874045,260.854
-37.108172,145.89356,260
-37.197098,145.874399,390.426
-37.320717,145.886053,901.224
-37.227827,145.9214,228.508
-37.317846,145.955708,481.23
-37.266407,145.936093,545.67
-37.214968,145.916506,329.208
-37.175293,145.848473,272.027
-37.126614,145.759486,583.529
-37.022474,145.667422,327.631
-36.976091,145.685193,356.751
-36.918037,145.751283,567.003
-36.881778,145.843042,634.142
-36.848258,145.865504,748.17
-37.032127,145.91755,355.458
-37.250247,145.770917,201.056
-37.12776,145.812815,598.098
-37.006424,145.907789,302.251
-36.956104,145.941481,466.728
-36.897931,146.007286,275.512
-37.136706,145.833844,377.97
-37.017035,145.806199,303.509
-36.948822,145.798048,357.171
-37.043119,145.639958,252.059
-37.027562,145.704545,417.335
-36.98854,145.865821,422.224
-36.968949,145.946364,459.861
-36.852589,146.077855,731.581
-36.930402,145.93173,777.961
-37.096975,145.765928,568.727
-37.171853,145.688355,222.905
-37.334449,145.537472,398.757
-37.05391,145.943438,427.983
-36.846707,146.216086,655.965
-36.957269,146.223354,860.335
-36.827918,146.34922,808.372
-36.672869,146.464697,315.374
-36.788228,146.5093,764.403
-36.894776,146.533052,444.286
-37.039833,146.571854,1350.136
-36.951748,146.64312,684.785
-36.801129,146.795142,1142.55
-36.873214,146.788256,896.036
-37.153668,146.792712,712.01
-36.76216,147.060834,817.172
-36.631422,147.131914,371.452
-36.772107,147.187798,1036.459
-36.904111,147.222814,1778.406
-36.744575,147.405358,1125.347
-36.84226,147.409402,1004.204
-36.939996,147.413488,1170.989
-36.864206,147.488738,908.251
-36.716259,147.569852,790.55
-36.560074,147.682434,539.733
-36.640425,147.644681,621.346
-36.915797,147.562519,896.169
-36.860534,147.557777,1120.913
-36.432448,147.631205,1086.206
-36.521414,147.61423,618.204
-36.614493,147.581467,1055.522
-36.677934,147.55436,909.087
-36.8263,147.5263,1009.404
-36.53005,147.635236,661.568
-36.424187,147.662962,1075.56
-36.62314,147.602524,650.18
-36.343805,147.700913,844.51
-36.326894,147.711673,606.725
-36.390018,147.631748,1151.348
-36.570752,147.423458,450.409
-36.371883,147.484417,416.099
-36.45628,147.430447,423.648
-36.709821,147.321125,1216.685
-36.608594,147.385982,472.086
-36.523762,147.387198,275.838
-36.240443,147.502097,905.634
-36.604002,147.349051,615.269
-36.30136,147.701423,676.692
-36.250611,147.733675,870.2
-36.191518,147.797618,395.12
-36.237842,147.72855,819.688
-36.453848,147.657308,1016.774
-36.534176,147.619344,590
-36.652802,147.596948,470.586
-36.534554,147.672166,673.583
-36.403487,147.742461,881.29
-36.280607,147.780814,588.068
-36.445579,147.68912,1100.698
-36.614889,147.634333,527.605
-36.306423,147.843876,386.125
-36.192033,147.903073,306.257
-36.052007,147.951827,233.442
-36.361906,147.901417,641.697
-36.421288,147.890263,1039.234
-36.497573,147.86834,1046.67
-36.429615,147.858455,709.047
-36.480654,147.879093,1353.261
-36.298334,147.928441,843.56
-36.349385,147.949094,685.499
-36.404604,147.953872,825.125
-36.480916,147.932003,1039.83
-36.536112,147.936777,1116.541
-36.307324,148.055137,464.123
-36.213959,148.087558,354.597
-36.1587,148.082705,448.381
-36.277421,148.007844,337.169
-36.396248,147.985674,685.138
-36.413187,147.974946,803.039
-36.217788,147.966136,418.888
-36.349385,147.949094,685.499
-36.497841,147.921258,1187.617
-36.625167,147.920355,1570.292
-36.536112,147.936777,1116.541
-36.50643,147.942349,1214.46
-36.773671,147.893126,859.902
-36.964461,147.812132,794.378
-37.078344,147.699349,1188.719
-36.886515,147.621228,750.365
-37.484599,147.047759,1302.801
-37.959647,146.613042,386.832
-38.211597,146.335985,39.9
-38.430339,146.079222,193.981
-38.378406,146.059287,262.48
-38.31851,146.07225,310.12
-38.267619,146.10657,333.501
-38.15693,146.153659,80.743
-37.947098,146.144386,316.283
-38.166882,146.229099,54.362
-38.182836,146.163624,60.3
