latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-27.99023,149.88684,327.5,0.53,0.42,2021-01-29,1442,N,nominal,2.0NRT,292.7,2.3,N
-27.98507,149.85997,303.8,0.53,0.42,2021-01-29,1442,N,nominal,2.0NRT,292.3,0.8,N
-27.9861,149.86534,307.9,0.53,0.42,2021-01-29,1442,N,nominal,2.0NRT,292.2,1.1,N
-27.99303,149.88055,313.8,0.53,0.42,2021-01-29,1442,N,nominal,2.0NRT,292.5,1.7,N
-27.7316,148.23486,311.6,0.43,0.46,2021-01-29,1442,N,nominal,2.0NRT,276.2,1.6,N
-27.7325,148.23924,300,0.43,0.46,2021-01-29,1442,N,nominal,2.0NRT,269,1.6,N
-27.73671,148.23814,315.8,0.43,0.46,2021-01-29,1442,N,nominal,2.0NRT,278.4,1.6,N
-28.36854,151.4142,301,0.45,0.39,2021-01-29,1442,N,nominal,2.0NRT,290.4,0.4,N
-27.58526,147.20638,321.2,0.5,0.49,2021-01-29,1442,N,nominal,2.0NRT,292.9,2.3,N
-27.58312,147.19626,307.6,0.5,0.49,2021-01-29,1442,N,nominal,2.0NRT,292.7,1.7,N
-27.58419,147.20131,305.5,0.5,0.49,2021-01-29,1442,N,nominal,2.0NRT,292.5,2.3,N
-27.58544,147.20453,322.5,0.5,0.49,2021-01-29,1442,N,nominal,2.0NRT,293.2,3.3,N
-27.58324,147.19443,306.2,0.5,0.49,2021-01-29,1442,N,nominal,2.0NRT,292.8,1.7,N
-28.55651,151.87581,297,0.43,0.38,2021-01-29,1442,N,nominal,2.0NRT,286.3,0.5,N
-28.00119,148.85158,301.9,0.4,0.44,2021-01-29,1442,N,nominal,2.0NRT,282,0.3,N
-28.00523,148.85052,312.1,0.4,0.44,2021-01-29,1442,N,nominal,2.0NRT,269.1,0.3,N
-28.00926,148.84947,315.7,0.4,0.44,2021-01-29,1442,N,nominal,2.0NRT,272.8,1.1,N
-28.01007,148.8535,305.5,0.4,0.44,2021-01-29,1442,N,nominal,2.0NRT,274.8,0.8,N
-28.01087,148.85753,310,0.4,0.44,2021-01-29,1442,N,nominal,2.0NRT,285,0.8,N
-28.0141,148.85245,306.8,0.4,0.44,2021-01-29,1442,N,nominal,2.0NRT,273.4,0.8,N
-28.23352,149.41406,309.3,0.55,0.43,2021-01-29,1442,N,nominal,2.0NRT,292.3,1.7,N
-28.93197,152.5799,332.4,0.4,0.37,2021-01-29,1442,N,nominal,2.0NRT,290.8,2.6,N
-28.93537,152.57915,319.4,0.4,0.37,2021-01-29,1442,N,nominal,2.0NRT,288.6,2.6,N
-29.00824,151.44373,301.3,0.44,0.38,2021-01-29,1442,N,nominal,2.0NRT,289.2,1.3,N
-29.01177,151.44295,319.6,0.44,0.38,2021-01-29,1442,N,nominal,2.0NRT,288.5,1.3,N
-29.01259,151.44746,318.6,0.44,0.38,2021-01-29,1442,N,nominal,2.0NRT,289.3,1.3,N
-29.01611,151.4467,314,0.44,0.38,2021-01-29,1442,N,nominal,2.0NRT,288.3,1.2,N
-30.42702,151.44365,297,0.42,0.38,2021-01-29,1442,N,nominal,2.0NRT,285.7,0.4,N
-13.9632,123.31438,367,0.37,0.58,2021-01-29,1624,N,high,2.0NRT,268.7,4.9,N
