UNIX TIME,TIME,LAT,LONG,ALT,DIST,HR,CAD,TEMP,POWER
1179813601,2007-05-22T06:00:01Z,-34.570436,149.369777,889.615,4429.934,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.570436,149.369777,889.615,4429.934,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.633245,149.281050,765.979,4440.658,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.638645,148.648921,549.962,4498.564,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.668491,148.097085,440.469,4549.21,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.652759,147.879440,469.016,4569.217,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.638678,147.689119,325.91,4586.719,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.619777,147.444736,389.865,4609.205,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.634574,147.634779,299.98,4626.692,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.654747,147.906637,460.649,4651.693,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.752894,148.664346,494.121,4721.897,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.904994,149.281669,792.996,4780.798,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.909797,149.364018,821.62,4788.335,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.901757,149.226794,697.03,4800.896,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.852397,148.461433,529.137,4871.014,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.653916,147.303686,268.364,4979.193,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-34.462369,146.368795,132.624,5067.521,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-34.418079,146.128201,126.414,5090.155,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-34.375556,145.914798,120.494,5110.322,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-34.403098,146.212278,129.619,5137.823,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-34.519661,146.772151,172.17,5190.828,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-34.711692,147.461337,325.176,5257.493,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-34.934513,148.672710,786.522,5370.948,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-35.426293,149.313764,898.78,5450.949,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-35.621458,149.183562,927.619,5475.673,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-35.774932,149.112697,1124.997,5493.921,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-35.643863,149.181359,900.074,5509.778,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-36.008977,148.894290,1059.658,5557.983,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-36.452907,148.456785,1220.518,5621.119,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-36.829579,148.051135,1100.079,5676.541,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-37.085277,147.853306,751.013,5710.009,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-36.922793,148.097188,1343.771,5738.247,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-36.562705,148.416912,1421.593,5787.447,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-36.154775,148.711975,1264.203,5840.005,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-35.855857,148.965473,1339.178,5880.362,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-35.766314,148.974489,1148.077,5890.364,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-35.846991,148.827338,1311.567,5906.401,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-36.015112,148.642927,1210.984,5931.434,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-36.466635,148.007253,1038.366,6007.491,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-36.622701,147.681056,646.051,6041.448,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-36.262785,148.309577,1473.113,6110.542,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-35.791398,148.666314,1382.369,6172.07,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-35.593595,148.742322,1154.077,6195.139,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-35.745827,148.004682,737.587,6263.972,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-36.153687,146.592551,197.832,6399.096,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-36.772450,144.737927,181.998,6578.868,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-36.869347,144.354822,243.254,6614.674,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-36.836232,144.473386,202.168,6625.861,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-36.343045,145.672806,185.732,6746.316,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-35.919038,146.483727,142.162,6833.177,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-35.683463,146.902574,200.218,6879.2,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-35.558456,147.028900,241.508,6897.211,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-35.638821,146.908141,209.55,6911.337,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-35.756825,146.699117,193.051,6934.353,0,0,No Data,No Data
1179813602,2007-05-22T06:00:02Z,-35.909608,146.373704,137.092,6968.294,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-36.202316,145.860284,125.925,7024.838,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-36.495312,145.370699,124.68,7079.53,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-36.446690,145.574074,125.462,7098.525,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.762909,146.504011,145.582,7211.624,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.653823,147.377438,266.204,7291.509,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.674010,147.347317,275.447,7295.041,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.652198,147.072786,237.289,7319.991,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.530663,145.675075,112.664,7447.248,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.509970,145.456081,105.095,7467.225,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.499474,145.346610,101.588,7477.215,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.467991,145.489757,105.3,7490.657,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.387494,146.082438,115.013,7545.165,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.330453,146.725495,185.227,7603.895,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.267596,147.340454,388.262,7660.207,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.239899,147.564343,319.663,7680.793,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.298493,147.447159,268.66,7693.283,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.475786,146.845431,236.432,7751.354,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.640206,146.131681,124.0,7818.539,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.659543,146.351015,142.544,7838.498,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.747440,147.421755,361.224,7935.791,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.772500,147.751781,556.433,7965.736,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.712508,146.982167,207.406,8035.598,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.689883,146.707632,174.811,8060.545,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.685508,147.207331,237.141,8105.732,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.749572,147.449241,293.6,8128.732,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.741011,147.339304,276.893,8138.711,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.640012,147.489898,303.785,8156.37,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.378161,147.907437,506.378,8204.136,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.147714,148.153863,442.833,8238.195,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.313238,147.638594,285.9,8288.546,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.442008,147.264385,285.148,8325.415,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.412346,147.461373,417.026,8343.588,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.349811,147.827743,387.611,8377.564,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.315024,147.969777,378.134,8391.033,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.347802,147.800343,274.199,8406.849,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.445246,147.595689,307.27,8428.358,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.534629,147.585291,528.983,8438.354,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.553046,147.832328,491.85,8460.826,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.588207,148.327119,707.992,8505.803,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.606879,148.602329,1367.789,8530.803,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.526434,148.749240,1246.853,8546.841,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.500604,148.364251,1146.396,8581.847,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.485299,148.144453,813.655,8601.843,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.528679,147.807409,424.026,8632.768,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.544601,148.027149,772.024,8652.754,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.478226,148.366654,1130.922,8684.396,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.440963,148.481323,710.181,8695.591,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.392087,148.763041,786.735,8721.724,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.356836,148.241464,424.01,8769.233,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.398539,147.877504,455.976,8802.595,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.412346,147.461373,417.026,8840.387,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.417795,146.963255,199.491,8885.586,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.276793,148.388215,801.443,9015.93,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.106854,148.544252,818.043,9039.583,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.174867,147.902683,360.928,9098.479,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.057970,148.163825,367.199,9125.588,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.080411,148.161336,315.129,9128.097,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.174867,147.902683,360.928,9153.889,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-34.872997,148.431725,374.367,9212.675,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-34.796035,148.632331,449.837,9232.91,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-34.739412,148.803064,594.134,9249.749,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.020718,148.608536,426.055,9285.755,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-34.928133,148.921011,583.714,9316.067,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-34.884102,149.311337,692.443,9352.039,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-34.951599,149.304659,724.5,9359.578,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-34.877278,149.588131,734.645,9386.747,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.256475,149.496419,762.272,9429.782,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.147317,149.562172,823.927,9443.327,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-34.754187,149.820674,811.524,9493.046,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-34.842833,149.784772,695.415,9503.446,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.108484,149.676691,694.764,9534.621,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-34.712050,149.879788,649.216,9582.492,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.364721,149.819397,624.44,9655.362,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.052952,149.903492,592.44,9690.904,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.322799,149.878832,640.984,9721.03,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.185009,149.835848,605.852,9736.86,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.312235,149.685406,656.043,9756.55,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.198412,149.668242,710.354,9769.318,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.458381,149.477280,790.97,9803.059,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-36.117519,149.190501,717.45,9880.876,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.356196,148.904945,701.194,9969.474,0,0,No Data,No Data
1179813603,2007-05-22T06:00:03Z,-35.188717,148.756255,1020.95,9992.502,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.185368,148.370383,749.956,10027.61,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.647020,147.117487,287.78,10225.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.562278,147.183939,826.835,10236.85,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.138498,147.235745,402.759,10284.26,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.640141,146.753698,361.974,10354.87,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.553326,146.792822,694.514,10365.15,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.002634,146.946097,297.861,10427.98,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.946840,146.122605,492.893,10556.37,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.730642,146.489304,299.317,10596.95,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.581781,146.592960,248.117,10615.93,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.410456,146.699125,628.543,10637.24,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.147486,146.788565,318.297,10667.6,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.736618,145.785731,463.605,10778.81,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.316180,146.124263,169.221,10834.56,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.765247,146.531471,148.697,10906.01,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.872088,146.462036,142.801,10919.46,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.605050,145.579550,143.539,11033.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.461994,145.740154,143.202,11054.65,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.291412,145.847950,137.962,11075.96,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.932480,146.120228,133.628,11122.83,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.541803,144.689207,160.406,11268.13,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.304084,145.258272,106.158,11325.57,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.885344,145.848244,118.721,11396.21,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.190975,145.022904,100.0,11477.93,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.463774,145.684379,108.53,11578.52,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.360364,143.816167,120.96,11774.32,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.187832,144.322247,98.0,11823.64,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.638471,145.382256,103.134,11937.11,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.541273,143.814720,150.211,12110.28,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.379400,144.207581,110.0,12149.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.185594,144.519147,99.987,12185.12,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.692915,145.012885,96.23,12255.75,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.429322,143.211023,155.56,12437.45,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.222485,144.007534,102.992,12512.51,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.935064,144.501828,89.985,12567.3,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.029154,144.319106,86.987,12586.81,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.537032,143.362834,161.189,12689.58,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.269935,144.028028,104.663,12756.19,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.173339,144.184075,97.237,12773.86,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.118184,144.305120,94.152,12786.35,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.487802,143.738781,152.825,12851.73,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.724547,143.216275,266.299,12905.35,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.787726,144.608347,88.995,13068.12,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.690449,144.762649,95.539,13085.78,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.740358,144.587670,83.687,13102.54,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.126806,143.544889,104.367,13205.92,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.358182,144.395666,77.674,13320.95,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.869960,143.080979,91.952,13452.87,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.185531,143.644111,65.024,13544.57,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.771264,143.013435,88.996,13631.3,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.831568,142.946608,90.0,13640.33,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.211588,144.084917,72.243,13764.44,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.353709,143.728113,72.414,13800.52,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.720559,143.162933,86.349,13866.01,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.486043,144.320157,78.463,13973.96,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.542767,144.004465,81.152,14003.26,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.630086,143.766909,71.365,14026.86,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.710788,143.473758,99.954,14054.85,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.768273,143.182935,86.966,14081.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.410399,143.830442,73.022,14152.78,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.308055,143.930483,72.86,14167.35,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.614902,142.843442,65.55,14271.67,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.786074,142.191966,83.919,14333.57,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-34.988147,143.118661,60.035,14455.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.067706,143.021684,53.044,14468.41,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.381354,142.603203,67.965,14520.06,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.539326,142.406174,93.792,14545.13,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.061660,143.162396,65.259,14632.01,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.415829,142.512732,77.434,14703.03,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.055163,143.107597,64.796,14770.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.443461,142.367071,89.872,14850.41,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.199809,142.607202,62.241,14885.22,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-34.862529,142.832451,61.058,14928.02,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-34.964261,142.731492,61.787,14942.62,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.328697,142.359573,73.223,14995.46,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.004316,142.500805,62.054,15033.79,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.229346,142.293133,65.403,15065.18,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.470926,142.221236,71.277,15092.86,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.453627,142.449707,82.42,15113.67,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.321294,143.844816,70.652,15241.15,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.079835,143.129556,106.468,15347.51,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.225609,142.821090,115.917,15379.64,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.355083,142.570909,115.854,15406.32,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.465225,142.351709,131.435,15429.47,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.525656,144.481187,80.547,15647.94,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.972196,142.800542,194.128,15868.62,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.140349,142.683539,216.972,15890.03,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.988109,143.140839,302.343,15934.05,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.446902,144.422241,120.184,16063.3,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.122168,143.744660,234.391,16159.74,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.224386,143.641573,320.931,16174.34,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.075159,144.378335,409.579,16241.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.814589,143.654320,258.109,16346.07,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.724206,143.870622,386.798,16367.6,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.182318,145.241014,225.396,16502.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.845149,144.166242,327.186,16623.12,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.041604,143.874080,137.0,16656.83,0,0,No Data,No Data
